Time (sec),RPM,Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),MAP Rate (psi/sec),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8, Oil PSI,Fuel PSI,Injector Over Current #1,Injector Over Current #2,Injector Over Current #3,Injector Over Current #4,Injector Over Current #5,Injector Over Current #6,Injector Over Current #7,Injector Over Current #8,Coil Over Current #1,Coil Over Current #2,Coil Over Current #3,Coil Over Current #4,Coil Over Current #5,Coil Over Current #6,Coil Over Current #7,Coil Over Current #8,System Temperature (F),Sensor Error,Driven Wheel Speed #1 (MPH),Driven Wheel Speed #2 (MPH),Avg Driven Wheel Speed (MPH),Non Driven Wheel Speed #1 (MPH),Non Driven Wheel Speed #2 (MPH),Avg Non Driven Wheel Speed (MPH),Percent Slip,Measured AFR #1,Measured AFR #2,Target AFR,Lambda/AFR Status,Lambda/AFR STF #1 (%),Lambda/AFR STF #2 (%),Lambda/AFR LTF (%),
238.134,8856,89.8,183.4,12.5,0,6.99,9.0,13.30,2.39,17.6,530.0,1,1,1,0,0,1,0,0,75.57,37.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,12.5,12.5,17.5,18.1,18.1,-30.5,11.27,11.52,14.70,32768,100.0,100.0,98.4,
238.167,8830,89.8,183.4,12.3,-5,6.79,-11.0,13.30,2.39,17.6,530.0,1,0,0,0,0,1,0,0,68.65,37.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,12.2,12.2,16.6,17.6,17.6,-30.6,11.57,11.98,14.70,32768,100.0,100.0,98.4,
238.195,8820,89.8,185.0,12.3,-8,6.80,-10.0,13.30,2.38,17.5,530.0,1,1,1,0,0,1,0,0,72.05,37.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,12.5,12.5,17.2,18.3,18.3,-31.5,11.83,12.39,14.70,32768,100.0,100.0,98.5,
238.223,8799,89.8,183.4,12.3,6,6.72,-4.0,13.30,2.36,17.3,530.0,0,0,0,0,0,1,0,0,69.30,37.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,12.1,12.1,16.8,18.8,18.8,-35.6,11.94,12.51,14.70,32768,100.0,100.0,99.0,
238.255,8748,89.8,183.4,12.3,-4,6.74,8.0,13.30,2.34,17.1,530.0,1,0,0,0,0,1,0,0,76.47,37.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,12.0,12.0,16.6,18.3,18.3,-34.3,11.86,12.41,14.70,32768,100.0,100.0,99.4,
238.283,8727,89.8,185.0,12.3,9,6.65,5.0,13.30,2.30,16.7,530.0,0,1,1,0,0,1,0,0,69.90,37.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,12.1,12.1,17.0,18.3,18.3,-34.2,11.80,12.26,14.70,32768,100.0,100.0,99.5,
238.315,8709,89.8,185.0,12.2,-3,6.66,-6.0,13.30,2.30,16.7,530.0,1,1,1,0,0,1,0,0,67.22,39.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.9,11.9,16.8,18.1,18.1,-33.9,11.88,12.07,14.70,32768,100.0,100.0,99.4,
238.343,8678,89.8,185.0,12.3,-6,6.74,2.0,13.30,2.30,16.7,530.0,1,1,0,0,0,1,0,0,68.77,39.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.9,11.9,16.2,18.0,18.0,-33.7,12.13,11.98,14.70,32768,100.0,100.0,99.5,
238.374,8660,89.8,183.4,12.2,-3,6.63,-12.0,13.40,2.29,16.6,530.0,0,1,1,0,0,1,0,0,74.90,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.8,11.8,16.2,18.4,18.4,-35.9,12.35,11.98,14.70,32768,100.0,100.0,99.4,
238.407,8645,91.4,183.4,12.3,-3,6.77,7.0,13.40,2.25,16.2,530.0,1,1,1,0,0,1,0,0,72.55,38.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.7,11.7,16.1,18.3,18.3,-36.0,12.44,12.04,14.70,32768,100.0,100.0,99.7,
238.435,8609,91.4,183.4,12.3,7,6.81,-20.0,13.30,2.34,16.8,530.0,0,1,0,0,0,1,0,0,68.30,39.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.4,11.4,16.2,18.5,18.5,-38.6,12.39,12.10,14.70,32768,100.0,100.0,99.3,
238.463,8581,91.6,183.4,12.2,-5,6.85,-5.0,13.30,2.29,16.4,530.0,0,0,1,0,0,1,0,0,70.27,38.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,12.1,12.1,16.3,18.1,18.1,-32.8,12.32,12.17,14.70,32768,100.0,100.0,99.6,
238.495,8535,91.6,183.4,12.3,10,7.02,26.0,13.30,2.20,15.7,530.0,1,0,1,0,0,1,0,0,68.72,39.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.7,11.7,16.3,18.0,18.0,-34.8,12.27,12.33,14.70,32768,100.0,100.0,99.9,
238.527,8543,91.6,183.4,12.2,-1,6.93,-9.0,13.30,2.33,16.6,530.0,1,1,0,0,0,1,0,0,70.38,38.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.7,11.7,16.4,17.9,17.9,-34.7,12.22,12.52,14.70,32768,100.0,100.0,99.6,
238.554,8522,91.6,183.5,12.2,-3,6.93,7.0,13.30,2.25,16.0,530.0,1,0,1,0,0,1,0,0,73.84,39.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.7,11.7,16.0,17.9,17.9,-34.9,12.13,12.66,14.70,32768,100.0,100.0,99.9,
238.587,8485,91.6,183.4,12.1,3,6.89,-20.0,13.30,2.31,16.4,530.0,0,0,1,0,0,1,0,0,75.15,38.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.5,11.5,15.9,18.2,18.2,-36.7,12.02,12.70,14.70,32768,100.0,100.0,99.6,
238.613,8458,91.6,183.4,12.2,3,7.11,18.0,13.30,2.27,16.0,530.0,0,1,0,0,0,1,0,0,69.50,39.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.6,11.6,16.0,17.9,17.9,-35.1,12.00,12.72,14.70,32768,100.0,100.0,100.2,
238.645,8445,91.6,183.4,12.0,-1,6.84,-6.0,13.30,2.24,15.8,530.0,1,0,1,0,0,1,0,0,68.09,39.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.5,11.5,16.4,17.7,17.7,-34.7,12.01,12.77,14.70,32768,100.0,100.0,100.2,
238.674,8433,91.6,185.1,12.1,-6,6.89,-18.0,13.30,2.29,16.1,530.0,1,1,0,0,0,1,0,0,66.80,38.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.8,11.8,16.1,17.6,17.6,-32.9,12.07,12.85,14.70,32768,100.0,100.0,100.0,
238.705,8423,91.6,183.4,12.0,0,6.96,-18.0,13.30,2.27,15.9,530.0,0,0,0,0,0,1,0,0,72.50,38.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.6,11.6,16.2,17.9,17.9,-35.1,12.11,12.89,14.70,32768,100.0,100.0,99.7,
238.733,8409,91.6,183.4,12.1,-3,7.12,-16.0,13.30,2.27,15.9,530.0,1,1,1,0,0,1,0,0,68.80,39.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.5,11.5,16.1,17.7,17.7,-35.0,12.14,12.86,14.70,32768,100.0,100.0,98.9,
238.765,8422,91.6,183.4,12.1,3,7.20,25.0,13.30,2.25,15.8,530.0,0,1,0,0,0,1,0,0,68.72,40.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.4,11.4,15.7,17.6,17.6,-35.2,12.16,12.92,14.70,32768,100.0,100.0,100.3,
238.794,8415,91.6,183.5,12.0,-3,7.09,16.0,13.30,2.25,15.8,530.0,0,1,1,0,0,1,0,0,73.88,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.4,11.4,15.5,17.8,17.8,-36.0,12.17,13.04,14.70,32768,100.0,100.0,100.2,
238.825,8417,91.6,183.4,12.0,0,7.07,5.0,13.30,2.28,16.0,530.0,1,1,1,0,0,1,0,0,69.90,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.5,11.5,15.8,17.7,17.7,-35.1,12.17,13.11,14.70,32768,100.0,100.0,100.3,
238.853,8404,91.6,183.4,12.0,0,6.79,-40.0,13.30,2.27,15.9,530.0,1,1,1,0,0,1,0,0,69.17,39.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.4,11.4,16.2,17.4,17.4,-34.5,12.23,13.24,14.70,32768,100.0,100.0,99.4,
238.884,8409,91.6,185.0,12.0,6,6.96,-26.0,13.30,2.26,15.8,530.0,0,1,1,0,0,1,0,0,70.65,40.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.1,11.1,15.9,17.5,17.5,-36.5,12.32,13.33,14.70,32768,100.0,100.0,99.2,
238.913,8423,91.6,183.5,12.0,-6,7.13,0.0,13.30,2.29,16.1,530.0,0,1,1,0,0,1,0,0,70.92,39.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.3,11.3,16.1,17.3,17.3,-35.0,12.36,13.39,14.70,32768,100.0,100.0,99.6,
238.945,8401,91.6,183.5,12.0,7,7.25,4.0,13.30,2.25,15.7,530.0,1,1,1,0,0,1,0,0,66.32,38.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.5,11.5,15.9,17.5,17.5,-34.3,12.35,13.38,14.70,32768,100.0,100.0,99.3,
238.973,8414,91.6,183.5,12.0,-6,7.26,32.0,13.30,2.24,15.7,530.0,1,1,0,0,0,1,0,0,69.92,39.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.2,11.2,15.8,17.7,17.7,-36.6,12.36,13.39,14.70,32768,100.0,100.0,100.3,
239.004,8438,91.6,185.0,11.9,3,7.10,20.0,13.30,2.22,15.6,530.0,0,1,1,0,0,1,0,0,71.45,39.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.3,11.3,15.5,17.3,17.3,-34.3,12.39,13.36,14.70,32768,100.0,100.0,100.3,
239.032,8417,93.3,185.0,11.9,-4,7.12,15.0,13.30,2.25,15.8,530.0,1,1,0,0,0,1,0,0,68.17,39.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.2,11.2,15.5,17.3,17.3,-35.4,12.44,13.41,14.70,0,100.0,100.0,99.8,
239.065,8411,91.7,183.4,11.8,0,6.85,-22.0,13.30,2.28,16.0,530.0,1,1,0,0,0,1,0,0,69.82,38.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.1,11.1,15.7,16.4,16.4,-32.0,12.47,13.48,14.70,0,100.0,100.0,99.8,
239.093,8428,93.4,185.2,11.8,-6,6.96,-28.0,13.40,2.28,16.0,530.0,0,1,0,0,0,1,0,0,73.95,38.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.7,11.7,15.8,17.6,17.6,-33.7,12.47,13.51,14.70,0,100.0,100.0,99.8,
239.124,8406,93.4,185.0,11.7,0,7.07,1.0,13.30,2.26,15.8,530.0,1,1,0,0,0,1,0,0,68.45,40.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.3,11.3,15.8,18.0,18.0,-37.5,12.47,13.54,14.70,0,100.0,100.0,99.8,
239.157,8393,93.4,183.5,11.8,-5,7.21,18.0,13.30,2.25,15.7,530.0,1,1,1,0,0,1,0,0,67.67,40.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.3,11.3,15.8,17.7,17.7,-35.9,12.41,13.51,14.70,0,100.0,100.0,99.8,
239.184,8400,93.4,183.5,11.7,-4,7.18,25.0,13.30,2.22,15.6,530.0,1,1,0,0,0,1,0,0,72.13,39.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.4,11.4,15.5,17.2,17.2,-33.7,12.35,13.49,14.70,0,100.0,100.0,99.8,
239.217,8430,93.4,183.4,11.8,3,6.98,3.0,13.30,2.22,15.6,530.0,0,0,1,0,0,1,0,0,66.32,38.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.0,11.0,15.3,17.0,17.0,-35.6,12.35,13.48,14.70,0,99.6,100.0,99.4,
239.244,8420,93.4,185.2,11.7,-3,6.91,-18.0,13.30,2.25,15.8,530.0,1,1,0,0,0,1,0,0,66.34,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.2,11.2,15.3,16.9,16.9,-33.8,12.36,13.47,14.70,0,99.6,100.0,99.4,
239.273,8431,93.4,185.0,11.7,-1,6.83,-11.0,13.30,2.22,15.6,530.0,1,1,1,0,0,1,0,0,72.95,40.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.2,11.2,15.5,17.0,17.0,-34.4,12.39,13.39,14.70,0,99.6,100.0,99.4,
239.304,8404,93.4,183.6,11.7,-3,6.95,-38.0,13.40,2.27,15.9,530.0,1,1,0,0,0,1,0,0,69.32,39.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.7,11.7,15.5,17.0,17.0,-31.6,12.41,13.42,14.70,0,99.6,100.0,99.4,
239.337,8348,93.4,183.6,11.6,0,7.11,-5.0,13.30,2.21,15.4,530.0,1,0,1,0,0,1,0,0,71.07,39.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.2,11.2,15.7,17.2,17.2,-34.9,12.45,13.51,14.70,0,99.6,100.0,99.4,
239.364,8351,93.4,185.0,11.6,-6,6.90,-29.0,13.30,2.20,15.3,530.0,1,1,0,0,0,1,0,0,71.40,38.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.9,10.9,15.5,17.3,17.3,-36.7,12.54,13.66,14.70,0,99.2,100.0,99.5,
239.393,8354,93.4,183.4,11.6,0,6.98,-28.0,13.30,2.21,15.4,530.0,1,1,1,0,0,1,0,0,68.40,37.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.9,10.9,15.3,16.9,16.9,-35.4,12.60,13.77,14.70,0,99.2,100.0,99.5,
239.424,8356,93.4,185.0,11.6,0,6.97,-15.0,13.30,2.21,15.4,530.0,1,0,0,0,0,1,0,0,72.07,38.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.0,11.0,15.1,16.7,16.7,-34.2,12.64,13.91,14.70,0,99.2,100.0,99.5,
239.455,8331,93.4,185.0,11.6,0,6.75,-49.0,13.40,2.19,15.2,530.0,0,1,1,0,0,1,0,0,69.70,38.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.0,11.0,14.9,15.9,15.9,-30.9,12.67,14.04,14.70,0,99.2,100.0,99.5,
239.483,8328,93.4,185.0,11.6,0,6.91,-35.0,13.40,2.19,15.2,530.0,0,0,0,0,0,1,0,0,70.84,39.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.8,10.8,15.1,16.1,16.1,-32.6,12.72,14.05,14.70,0,99.2,100.0,99.5,
239.517,8347,93.4,185.2,11.6,0,6.95,-12.0,13.40,2.19,15.2,530.0,1,1,1,0,0,1,0,0,67.27,39.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.4,11.4,15.1,17.0,17.0,-32.9,12.79,14.11,14.70,0,99.2,100.0,99.5,
239.544,8339,93.4,185.0,11.6,-2,6.81,-29.0,13.30,2.20,15.3,530.0,1,1,0,0,0,1,0,0,68.30,39.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.9,10.9,15.3,16.7,16.7,-34.6,12.86,14.19,14.70,0,98.8,100.0,100.1,
239.575,8321,93.4,185.0,11.6,0,6.94,-26.0,13.30,2.18,15.1,530.0,0,1,1,0,0,1,0,0,68.38,39.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.9,10.9,15.2,16.5,16.5,-33.8,12.92,14.24,14.70,0,98.8,100.0,100.1,
239.603,8342,93.4,185.2,11.6,-2,7.09,19.0,13.30,2.15,14.9,530.0,0,1,0,0,0,1,0,0,70.40,40.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.7,10.7,14.9,16.6,16.6,-35.6,13.01,14.27,14.70,0,98.8,100.0,100.1,
239.635,8367,93.4,185.2,11.5,0,7.06,11.0,13.30,2.19,15.3,530.0,0,1,1,0,0,1,0,0,67.15,39.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.8,10.8,14.9,16.4,16.4,-34.1,13.10,14.27,14.70,0,98.8,100.0,100.1,
239.663,8381,93.4,185.2,11.6,-2,7.17,23.0,13.30,2.19,15.3,530.0,0,1,1,0,0,1,0,0,70.15,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,11.0,11.0,14.9,16.4,16.4,-32.9,13.10,14.29,14.70,0,98.8,100.0,100.1,
239.695,8378,93.4,185.2,11.5,0,6.98,23.0,13.30,2.10,14.7,530.0,1,0,1,0,0,1,0,0,72.02,38.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.6,10.6,14.9,16.1,16.1,-33.8,13.10,14.27,14.70,0,98.8,100.0,100.1,
239.724,8358,93.4,185.1,11.5,5,6.99,6.0,13.30,2.17,15.1,530.0,1,1,1,0,0,1,0,0,68.65,38.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.7,10.7,14.9,16.6,16.6,-35.6,13.10,14.30,14.70,0,98.4,100.0,100.5,
239.755,8358,93.4,183.6,11.5,-6,7.17,21.0,13.30,2.19,15.3,530.0,0,0,0,0,0,1,0,0,71.52,38.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.4,10.4,14.8,16.6,16.6,-37.2,13.07,14.29,14.70,0,98.4,100.0,100.5,
239.783,8359,93.4,183.6,11.4,-1,6.99,2.0,13.40,2.20,15.3,530.0,0,0,1,0,0,1,0,0,70.50,39.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.4,10.4,15.0,16.8,16.8,-38.4,13.01,14.20,14.70,0,98.4,100.0,100.5,
239.815,8358,93.4,185.2,11.5,5,7.11,9.0,13.30,2.21,15.4,530.0,0,1,0,0,0,1,0,0,67.88,40.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.4,10.4,14.7,16.2,16.2,-36.1,12.98,14.17,14.70,0,98.4,100.0,100.5,
239.843,8362,93.4,185.2,11.5,0,7.10,19.0,13.40,2.17,15.1,530.0,0,1,0,0,0,1,0,0,72.45,40.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.3,10.3,14.0,16.6,16.6,-38.1,12.95,14.17,14.70,0,98.4,100.0,100.5,
239.875,8361,93.4,183.4,11.4,0,6.95,-3.0,13.30,2.20,15.3,530.0,1,1,1,0,0,1,0,0,67.75,40.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.2,10.2,14.2,16.1,16.1,-36.8,12.92,14.16,14.70,0,98.4,100.0,100.5,
239.904,8367,93.4,183.4,11.5,2,7.01,-11.0,13.30,2.19,15.3,530.0,0,1,1,0,0,1,0,0,69.50,39.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.0,10.0,14.0,16.8,16.8,-40.8,12.92,14.19,14.70,0,98.0,100.0,99.9,
239.935,8344,93.4,185.2,11.4,0,7.12,22.0,13.30,2.12,14.7,530.0,1,1,0,0,0,1,0,0,71.42,39.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.0,10.0,14.3,16.9,16.9,-40.7,12.94,14.20,14.70,0,98.0,100.0,99.9,
239.963,8333,95.2,185.2,11.4,-3,7.10,18.0,13.40,2.13,14.8,530.0,1,1,1,0,0,1,0,0,69.00,38.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.6,10.6,14.0,16.7,16.7,-36.7,12.89,14.16,14.70,0,98.0,100.0,99.9,
239.997,8336,95.2,183.4,11.4,4,7.15,11.0,13.30,2.15,14.9,530.0,1,0,0,0,0,1,0,0,66.82,38.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,10.0,10.0,14.1,16.6,16.6,-39.7,12.86,14.07,14.70,0,98.0,100.0,99.9,
240.023,8331,95.2,185.0,11.4,0,7.20,29.0,13.30,2.12,14.7,530.0,1,1,0,0,0,1,0,0,71.84,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.8,9.8,14.1,16.3,16.3,-40.1,12.88,14.05,14.70,0,98.0,100.0,99.9,
240.055,8304,95.2,183.4,11.4,-3,7.11,-3.0,13.30,2.15,14.9,530.0,1,1,1,0,0,1,0,0,66.32,38.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.8,9.8,13.7,15.9,15.9,-38.6,12.91,14.07,14.70,0,98.0,100.0,99.9,
240.083,8327,95.2,183.4,11.3,0,7.17,-9.0,13.30,2.14,14.8,530.0,1,0,1,0,0,1,0,0,70.92,38.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.5,9.5,13.3,16.6,16.6,-42.7,12.98,14.07,14.70,0,97.6,100.0,99.2,
240.115,8327,95.2,185.2,11.2,0,6.96,-17.0,13.30,2.14,14.9,530.0,1,1,1,0,0,1,0,0,67.40,38.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.8,9.8,13.7,17.8,17.8,-45.2,13.05,14.13,14.70,0,97.6,100.0,99.2,
240.143,8305,95.2,185.2,11.2,-3,6.74,-50.0,13.40,2.14,14.8,530.0,1,0,1,0,0,1,0,0,69.75,38.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.7,9.7,13.4,16.5,16.5,-41.3,13.02,14.20,14.70,0,97.6,100.0,99.2,
240.174,8302,95.2,185.2,11.2,2,7.01,-21.0,13.40,2.13,14.8,530.0,1,1,0,0,0,1,0,0,61.97,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.6,9.6,13.8,16.7,16.7,-42.4,12.98,14.24,14.70,0,97.6,100.0,99.2,
240.202,8269,95.2,183.4,11.2,-2,7.22,21.0,13.40,2.10,14.5,530.0,0,1,0,0,0,1,0,0,73.07,38.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.5,9.5,13.5,16.6,16.6,-43.0,12.97,14.29,14.70,0,97.6,100.0,99.2,
240.235,8275,95.2,183.6,11.3,4,7.21,24.0,13.40,2.09,14.4,530.0,1,1,1,0,0,1,0,0,65.95,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.5,9.5,13.4,16.4,16.4,-42.0,13.01,14.29,14.70,0,97.6,100.0,99.2,
240.263,8276,95.2,185.0,11.2,-3,7.14,-3.0,13.30,2.10,14.5,530.0,0,1,1,0,0,1,0,0,72.97,38.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.6,9.6,13.6,16.8,16.8,-42.9,13.08,14.32,14.70,0,97.2,100.0,99.9,
240.295,8282,95.2,185.2,11.1,-6,6.97,-27.0,13.30,2.11,14.6,530.0,1,0,1,0,0,1,0,0,66.52,38.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.6,9.6,13.4,16.2,16.2,-40.7,13.19,14.41,14.70,0,97.2,100.0,99.9,
240.323,8261,95.2,185.0,11.2,0,7.09,12.0,13.30,2.08,14.3,530.0,0,0,1,0,0,1,0,0,68.63,39.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.3,9.3,13.0,16.4,16.4,-43.1,13.26,14.51,14.70,0,97.2,100.0,99.9,
240.355,8238,95.2,183.6,11.3,2,7.13,6.0,13.30,2.07,14.2,530.0,0,1,0,0,0,1,0,0,72.22,39.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.3,9.3,13.2,16.2,16.2,-42.6,13.33,14.44,14.70,0,97.2,100.0,99.9,
240.383,8228,95.2,185.2,11.2,-3,7.06,-28.0,13.30,2.07,14.2,530.0,1,0,0,0,0,1,0,0,62.32,40.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.3,9.3,12.8,16.4,16.4,-43.3,13.38,14.51,14.70,0,97.2,100.0,99.9,
240.414,8201,95.2,185.2,11.2,-1,7.21,16.0,13.30,2.05,14.0,530.0,1,1,0,0,0,1,0,0,65.88,40.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,8.8,8.8,13.0,15.9,15.9,-44.6,13.44,14.55,14.70,0,97.2,100.0,99.9,
240.447,8141,95.2,185.1,11.2,0,7.34,7.0,13.30,2.02,13.7,530.0,1,0,1,0,0,1,0,0,71.59,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.0,9.0,13.0,15.8,15.8,-42.8,13.52,14.66,14.70,0,96.8,100.0,99.6,
240.475,8131,95.2,185.1,11.2,3,7.23,37.0,13.30,2.01,13.6,530.0,1,0,1,0,0,1,0,0,72.22,39.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.5,9.5,13.4,15.3,15.3,-37.5,13.63,14.77,14.70,0,96.8,100.0,99.6,
240.507,8106,95.2,185.2,11.2,0,7.15,-3.0,13.40,1.98,13.4,530.0,1,1,1,0,0,1,0,0,72.75,40.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.7,9.7,13.4,15.2,15.2,-36.3,13.70,14.95,14.70,0,96.8,100.0,99.6,
240.534,8099,95.2,185.0,11.2,-3,7.10,-36.0,13.40,1.98,13.4,530.0,1,1,1,0,0,1,0,0,72.59,38.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.5,9.5,13.3,15.9,15.9,-40.3,13.74,15.23,14.70,0,96.8,100.0,99.6,
240.565,8064,95.2,183.4,11.2,3,7.08,-4.0,13.40,1.95,13.1,530.0,1,1,1,0,0,1,0,0,69.59,40.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.0,9.3,9.3,13.1,15.3,15.3,-39.1,13.85,15.45,14.70,0,96.8,100.0,99.6,
